T,T1,regime,group,thscode,name,industry,score,factors,reason,catalyst,tech,watch,watch_range,risk,priority
2026-03-05,2026-03-06,normal,lu,300162.SZ,雷曼光电,光学光电子,83.25,"{'theme': 0.6, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: Micro LED方向 1板 封单比22.5% 涨停时间09:34 题材内涨停4家 成交4.6亿,Micro LED+商业航天+北美市场,1连板 换手承接量比2.18,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收9.48,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-05,2026-03-06,normal,lu,002339.SZ,积成电子,电网设备,81.5,"{'theme': 0.8, 'ladder': 0.9, 'seal': 0.4, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 电网设备方向 2板 封单比5.3% 涨停时间09:32 题材内涨停5家 成交15.0亿,电网设备+中标+特高压,2连板 换手承接量比2.14,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收12.69,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-05,2026-03-06,normal,nlu,301291.SZ,明阳电气,电网设备,96.5,"{'sector': 0.9749999999999999, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电网设备](当日涨幅分位98%, 板块涨停8家) 距60日高点5.3% 20日涨幅24.1%",板块[电网设备]轮动延续/资金承接,收盘57.88 MA20上方 量比1.06,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收57.88,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-05,2026-03-06,normal,nlu,600979.SH,广安爱众,电力,93.88125,"{'sector': 0.6940625, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电力](当日涨幅分位81%, 板块涨停1家) 距60日高点5.0% 20日涨幅15.5%",板块[电力]轮动延续/资金承接,收盘5.28 MA20上方 量比0.97,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收5.28,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-06,2026-03-09,normal,lu,600590.SH,泰豪科技,其他电源设备,84.5,"{'theme': 0.6, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 0.6}",涨停组: 氢能源方向 2板 封单比49.1% 涨停时间09:30 题材内涨停4家 成交5.0亿,氢能源+军工电源+扭亏为盈,2连板 换手承接量比0.44,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收16.18,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-06,2026-03-09,normal,lu,002015.SZ,协鑫能科,电力,84.25,"{'theme': 0.8, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 0.6}",涨停组: 算电协同方向 1板 封单比20.0% 涨停时间09:40 题材内涨停5家 成交15.1亿,算电协同+虚拟电厂+分布式光伏,1连板 换手承接量比0.69,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收15.62,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-06,2026-03-09,normal,nlu,000767.SZ,晋控电力,电力,92.45,"{'sector': 0.7725, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电力](当日涨幅分位57%, 板块涨停5家) 距60日高点2.5% 20日涨幅28.1%",板块[电力]轮动延续/资金承接,收盘3.87 MA20上方 量比1.01,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收3.87,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-06,2026-03-09,normal,nlu,000683.SZ,博源化工,化学原料,91.25625,"{'sector': 0.9628125, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.6}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[化学原料](当日涨幅分位96%, 板块涨停5家) 距60日高点1.8% 20日涨幅10.7%",板块[化学原料]轮动延续/资金承接,收盘9.12 MA20上方 量比0.81,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收9.12,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-09,2026-03-10,defensive,lu,002575.SZ,群兴玩具,综合,82.25,"{'theme': 0.8, 'ladder': 0.55, 'seal': 1.0, 'time': 0.7, 'liq': 1.0, 'struct': 1.0}",涨停组: 算力租赁方向 1板 封单比25.0% 涨停时间11:06 题材内涨停5家 成交7.6亿,算力租赁+腾讯合作+酒类销售,1连板 换手承接量比1.74,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收8.02,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-09,2026-03-10,defensive,lu,002730.SZ,电光科技,专用设备,82.25,"{'theme': 0.8, 'ladder': 0.55, 'seal': 1.0, 'time': 0.7, 'liq': 1.0, 'struct': 1.0}",涨停组: 算力租赁方向 1板 封单比20.2% 涨停时间10:56 题材内涨停5家 成交5.5亿,算力租赁+智能矿山+矿用防爆电器,1连板 换手承接量比1.45,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收19.17,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-09,2026-03-10,defensive,nlu,000767.SZ,晋控电力,电力,96.175,"{'sector': 0.95875, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电力](当日涨幅分位93%, 板块涨停6家) 距60日高点4.2% 20日涨幅28.5%",板块[电力]轮动延续/资金承接,收盘3.88 MA20上方 量比0.90,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收3.88,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-10,2026-03-11,normal,lu,603017.SH,中衡设计,建筑装饰,79.25,"{'theme': 0.6, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 0.6, 'struct': 1.0}",涨停组: 商业航天方向 1板 封单比37.2% 涨停时间09:44 题材内涨停4家 成交1.8亿,商业航天+低空经济+工程设计,1连板 换手承接量比1.25,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收13.48,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-10,2026-03-11,normal,lu,002025.SZ,航天电器,军工电子,77.25,"{'theme': 0.6, 'ladder': 0.55, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 商业航天方向 1板 封单比8.5% 涨停时间09:32 题材内涨停4家 成交15.6亿,商业航天+军工电子+光模块+央企,1连板 换手承接量比1.70,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收56.03,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-10,2026-03-11,normal,nlu,002877.SZ,智能自控,通用设备,93.75625,"{'sector': 0.8878125, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 0.6, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[通用设备](当日涨幅分位88%, 板块涨停6家) 距60日高点6.5% 20日涨幅17.4%",板块[通用设备]轮动延续/资金承接,收盘10.81 MA20上方 量比0.73,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收10.81,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-10,2026-03-11,normal,nlu,002885.SZ,京泉华,其他电子,92.05625,"{'sector': 0.7528125000000001, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[其他电子](当日涨幅分位95%, 板块涨停1家) 距60日高点1.8% 20日涨幅26.3%",板块[其他电子]轮动延续/资金承接,收盘33.13 MA20上方 量比0.85,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收33.13,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-11,2026-03-12,defensive,lu,601868.SH,中国能建,建筑装饰,67.25,"{'theme': 0.2, 'ladder': 0.55, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 算电协同方向 1板 封单比12.1% 涨停时间09:42 题材内涨停2家 成交62.9亿,算电协同+氢能+央企,1连板 换手承接量比0.83,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收3.45,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-11,2026-03-12,defensive,lu,603757.SH,大元泵业,通用设备,67.25,"{'theme': 0.2, 'ladder': 0.55, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 液冷服务器方向 1板 封单比8.6% 涨停时间09:34 题材内涨停2家 成交6.8亿,液冷服务器+屏蔽泵+维谛技术,1连板 换手承接量比1.49,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收47.43,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-11,2026-03-12,defensive,nlu,600152.SH,维科技术,电池,92.11875,"{'sector': 0.7559374999999999, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电池](当日涨幅分位95%, 板块涨停1家) 距60日高点4.5% 20日涨幅25.2%",板块[电池]轮动延续/资金承接,收盘9.78 MA20上方 量比1.13,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收9.78,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-12,2026-03-13,defensive,lu,000537.SZ,绿发电力,电力,85.0,"{'theme': 0.4, 'ladder': 1.0, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 算电协同方向 3板 封单比30.7% 涨停时间09:31 题材内涨停3家 成交9.1亿,算电协同+储能+绿电交易+央企,3连板 换手承接量比1.20,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收12.51,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-12,2026-03-13,defensive,lu,605305.SH,中际联合,工程机械,59.25,"{'theme': 0.2, 'ladder': 0.55, 'seal': 1.0, 'time': 0.3, 'liq': 1.0, 'struct': 1.0}",涨停组: 风电设备方向 1板 封单比15.4% 涨停时间14:09 题材内涨停2家 成交7.3亿,风电设备+储能消防,1连板 换手承接量比2.56,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收42.58,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-12,2026-03-13,defensive,nlu,000949.SZ,新乡化纤,化学纤维,96.5125,"{'sector': 0.9756250000000001, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[化学纤维](当日涨幅分位97%, 板块涨停4家) 距60日高点5.8% 20日涨幅10.0%",板块[化学纤维]轮动延续/资金承接,收盘7.45 MA20上方 量比1.06,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收7.45,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-13,2026-03-16,defensive,lu,603803.SH,瑞斯康达,通信设备,64.25,"{'theme': 0.2, 'ladder': 0.55, 'seal': 0.7, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: CPO方向 1板 封单比9.1% 涨停时间09:53 题材内涨停2家 成交10.2亿,CPO+智算中心+高速光模块,1连板 换手承接量比1.44,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收13.75,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-13,2026-03-16,defensive,lu,002438.SZ,江苏神通,通用设备,59.25,"{'theme': 0.2, 'ladder': 0.55, 'seal': 1.0, 'time': 0.3, 'liq': 1.0, 'struct': 1.0}",涨停组: 可控核聚变方向 1板 封单比18.4% 涨停时间13:35 题材内涨停2家 成交5.8亿,可控核聚变+氢能源+商业航天,1连板 换手承接量比1.96,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收19.26,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-13,2026-03-16,defensive,nlu,601117.SH,中国化学,建筑装饰,94.5,"{'sector': 0.875, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[建筑装饰](当日涨幅分位83%, 板块涨停6家) 距60日高点3.2% 20日涨幅21.0%",板块[建筑装饰]轮动延续/资金承接,收盘10.00 MA20上方 量比1.19,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收10.00,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-16,2026-03-17,defensive,lu,600667.SH,太极实业,建筑装饰,55.25,"{'theme': 0.2, 'ladder': 0.55, 'seal': 0.4, 'time': 0.7, 'liq': 1.0, 'struct': 1.0}",涨停组: 存储芯片方向 1板 封单比7.7% 涨停时间11:24 题材内涨停2家 成交23.9亿,存储芯片+先进封装+SK海力士+国企,1连板 换手承接量比1.28,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收11.26,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-16,2026-03-17,defensive,nlu,600527.SH,江南高纤,化学纤维,93.2125,"{'sector': 0.8106249999999999, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[化学纤维](当日涨幅分位83%, 板块涨停2家) 距60日高点4.8% 20日涨幅14.0%",板块[化学纤维]轮动延续/资金承接,收盘2.57 MA20上方 量比1.12,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收2.57,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-17,2026-03-18,freeze,nlu,600773.SH,西藏城投,房地产,93.06875,"{'sector': 0.9534375, 'trend': 1.0, 'pos': 1.0, 'mom': 0.7, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[房地产](当日涨幅分位95%, 板块涨停4家) 距60日高点7.3% 20日涨幅30.5%",板块[房地产]轮动延续/资金承接,收盘17.62 MA20上方 量比0.73,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收17.62,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-18,2026-03-19,normal,lu,600666.SH,奥瑞德,IT服务,77.25,"{'theme': 0.6, 'ladder': 0.55, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 算力租赁方向 1板 封单比11.6% 涨停时间09:33 题材内涨停4家 成交10.6亿,算力租赁+年报预增+蓝宝石,1连板 换手承接量比1.01,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收4.44,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-18,2026-03-19,normal,lu,603912.SH,佳力图,通用设备,75.25,"{'theme': 0.4, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 液冷方向 1板 封单比18.6% 涨停时间09:51 题材内涨停3家 成交4.6亿,液冷+算力+东数西算,1连板 换手承接量比1.08,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收10.24,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-18,2026-03-19,normal,nlu,603606.SH,东方电缆,电网设备,91.98125,"{'sector': 0.7490625, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电网设备](当日涨幅分位87%, 板块涨停5家) 距60日高点7.8% 20日涨幅13.6%",板块[电网设备]轮动延续/资金承接,收盘53.44 MA20上方 量比0.79,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收53.44,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-18,2026-03-19,normal,nlu,603421.SH,鼎信通讯,通信设备,91.2125,"{'sector': 0.710625, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[通信设备](当日涨幅分位97%, 板块涨停2家) 距60日高点6.5% 20日涨幅23.5%",板块[通信设备]轮动延续/资金承接,收盘10.00 MA20上方 量比0.73,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收10.00,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-19,2026-03-20,defensive,lu,600666.SH,奥瑞德,IT服务,88.5,"{'theme': 0.6, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 算力租赁方向 2板 封单比15.5% 涨停时间09:33 题材内涨停4家 成交13.5亿,算力租赁+年报预增+蓝宝石,2连板 换手承接量比1.25,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收4.88,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-19,2026-03-20,defensive,lu,600996.SH,贵广网络,文化传媒,80.25,"{'theme': 0.6, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 算力租赁方向 1板 封单比15.2% 涨停时间09:56 题材内涨停4家 成交6.9亿,算力租赁+广电5G+贵州国资,1连板 换手承接量比1.56,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收9.5,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-19,2026-03-20,defensive,nlu,002256.SZ,兆新股份,电力,89.475,"{'sector': 0.87375, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.6}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电力](当日涨幅分位96%, 板块涨停6家) 距60日高点7.9% 20日涨幅11.8%",板块[电力]轮动延续/资金承接,收盘4.08 MA20上方 量比1.23,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收4.08,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-20,2026-03-23,defensive,lu,002150.SZ,正泰电源,光伏设备,73.25,"{'theme': 0.2, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 光伏设备方向 1板 封单比16.4% 涨停时间09:37 题材内涨停2家 成交10.3亿,光伏设备+储能一体机+外销,1连板 换手承接量比0.87,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收34.88,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-20,2026-03-23,defensive,lu,301658.SZ,首航新能,光伏设备,61.25,"{'theme': 0.2, 'ladder': 0.55, 'seal': 0.7, 'time': 0.7, 'liq': 1.0, 'struct': 1.0}",涨停组: 储能方向 1板 封单比14.0% 涨停时间11:16 题材内涨停2家 成交12.7亿,储能+光伏逆变器+全球化布局,1连板 换手承接量比1.22,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收60.35,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-20,2026-03-23,defensive,nlu,603105.SH,芯能科技,电力,91.25,"{'sector': 0.9625, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.6}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电力](当日涨幅分位94%, 板块涨停6家) 距60日高点2.5% 20日涨幅12.0%",板块[电力]轮动延续/资金承接,收盘11.33 MA20上方 量比1.13,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收11.33,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-23,2026-03-24,defensive,lu,600396.SH,华电辽能,电力,69.0,"{'theme': 0.2, 'ladder': 0.6, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 0.5}",涨停组: 绿电方向 6板 封单比15.9% 涨停时间09:30 题材内涨停2家 成交11.5亿,绿电+氢能+央企,6连板 换手承接量比0.85,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收6.89,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-23,2026-03-24,defensive,lu,600376.SH,首开股份,房地产,64.25,"{'theme': 0.2, 'ladder': 0.55, 'seal': 0.7, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 间接持股宇树科技方向 1板 封单比13.2% 涨停时间09:52 题材内涨停2家 成交12.8亿,间接持股宇树科技+城市更新+北京国资,1连板 换手承接量比2.07,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收5.87,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-23,2026-03-24,defensive,nlu,600938.SH,中国海油,油气开采及服务,92.64375,"{'sector': 0.7821875, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[油气开采及服务](当日涨幅分位98%, 板块涨停1家) 距60日高点5.5% 20日涨幅22.4%",板块[油气开采及服务]轮动延续/资金承接,收盘41.39 MA20上方 量比1.02,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收41.39,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-24,2026-03-25,defensive,lu,600396.SH,华电辽能,电力,78.0,"{'theme': 0.6, 'ladder': 0.6, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 绿电方向 7板 封单比8.1% 涨停时间09:38 题材内涨停4家 成交17.4亿,绿电+氢能+央企,7连板 换手承接量比1.13,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收7.58,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-24,2026-03-25,defensive,lu,601606.SH,长城军工,军工装备,70.25,"{'theme': 0.2, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 兵装重组方向 1板 封单比31.0% 涨停时间09:53 题材内涨停2家 成交9.3亿,兵装重组+弹药装备+扭亏+央企,1连板 换手承接量比1.43,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收39.34,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-24,2026-03-25,defensive,nlu,603817.SH,海峡环保,环境治理,95.3375,"{'sector': 0.916875, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[环境治理](当日涨幅分位91%, 板块涨停4家) 距60日高点3.7% 20日涨幅25.9%",板块[环境治理]轮动延续/资金承接,收盘8.72 MA20上方 量比0.96,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收8.72,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-25,2026-03-26,defensive,lu,600396.SH,华电辽能,电力,80.0,"{'theme': 0.6, 'ladder': 0.6, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 0.6}",涨停组: 绿电方向 8板 封单比26.1% 涨停时间09:33 题材内涨停4家 成交8.2亿,绿电+氢能+央企,8连板 换手承接量比0.46,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收8.34,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-25,2026-03-26,defensive,lu,600589.SH,大位科技,IT服务,78.25,"{'theme': 0.8, 'ladder': 0.55, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 0.6}",涨停组: 算力租赁方向 1板 封单比12.2% 涨停时间09:36 题材内涨停5家 成交11.9亿,算力租赁+IDC+东数西算,1连板 换手承接量比0.63,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收11.14,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-25,2026-03-26,defensive,nlu,301609.SZ,山大电力,电网设备,93.775,"{'sector': 0.68875, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电网设备](当日涨幅分位48%, 板块涨停5家) 距60日高点6.7% 20日涨幅15.4%",板块[电网设备]轮动延续/资金承接,收盘56.63 MA20上方 量比1.10,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收56.63,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-26,2026-03-27,defensive,lu,000037.SZ,深南电A,电力,61.25,"{'theme': 0.2, 'ladder': 0.55, 'seal': 0.7, 'time': 0.7, 'liq': 1.0, 'struct': 1.0}",涨停组: 电力方向 1板 封单比11.0% 涨停时间11:15 题材内涨停2家 成交7.9亿,电力+储能+业绩预增,1连板 换手承接量比1.16,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收11.99,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-26,2026-03-27,defensive,lu,600310.SH,广西能源,电力,61.25,"{'theme': 0.2, 'ladder': 0.55, 'seal': 0.7, 'time': 0.7, 'liq': 1.0, 'struct': 1.0}",涨停组: 电力方向 1板 封单比10.8% 涨停时间10:31 题材内涨停2家 成交11.2亿,电力+绿色电力+广西国资,1连板 换手承接量比0.86,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收6.0,高位情绪兑现/次日低开大幅回撤/炸板断板,1
