T,T1,regime,group,thscode,name,industry,score,factors,reason,catalyst,tech,watch,watch_range,risk,priority
2026-02-25,2026-02-26,normal,nlu,603876.SH,鼎胜新材,工业金属,92.084375,"{'sector': 0.939375, 'trend': 1.0, 'pos': 0.8, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[工业金属](当日涨幅分位92%, 板块涨停4家) 距60日高点5.4% 20日涨幅24.8%",板块[工业金属]轮动延续/资金承接,收盘19.63 MA20上方 量比0.85,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收19.63,板块退潮补跌/资金承接不足/持续阴跌,1
2026-02-25,2026-02-26,normal,nlu,002734.SZ,利民股份,农化制品,91.9828125,"{'sector': 0.9353125, 'trend': 1.0, 'pos': 0.8, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[农化制品](当日涨幅分位90%, 板块涨停8家) 距60日高点7.0% 20日涨幅13.7%",板块[农化制品]轮动延续/资金承接,收盘19.55 MA20上方 量比1.14,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收19.55,板块退潮补跌/资金承接不足/持续阴跌,1
2026-02-26,2026-02-27,normal,lu,688025.SH,杰普特,自动化设备,67.25,"{'theme': 0.2, 'ladder': 0.55, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: CPO方向 1板 封单比9.7% 涨停时间09:31 题材内涨停2家 成交14.4亿,CPO+激光器+业绩预增,1连板 换手承接量比0.89,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收242.46,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-02-26,2026-02-27,normal,lu,300943.SZ,春晖智控,通用设备,66.25,"{'theme': 0.4, 'ladder': 0.55, 'seal': 0.7, 'time': 0.7, 'liq': 1.0, 'struct': 1.0}",涨停组: 商业航天方向 1板 封单比11.9% 涨停时间11:29 题材内涨停3家 成交10.0亿,商业航天+军工传感器+供货BE+流体控制阀,1连板 换手承接量比1.60,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收38.64,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-02-26,2026-02-27,normal,nlu,600292.SH,电投水电,电力,93.6390625,"{'sector': 0.8815625, 'trend': 1.0, 'pos': 0.8, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电力](当日涨幅分位85%, 板块涨停4家) 距60日高点7.2% 20日涨幅15.5%",板块[电力]轮动延续/资金承接,收盘15.39 MA20上方 量比0.78,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收15.39,板块退潮补跌/资金承接不足/持续阴跌,1
2026-02-26,2026-02-27,normal,nlu,002266.SZ,浙富控股,环境治理,91.1078125,"{'sector': 0.9003125, 'trend': 1.0, 'pos': 0.8, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[环境治理](当日涨幅分位88%, 板块涨停4家) 距60日高点8.2% 20日涨幅13.7%",板块[环境治理]轮动延续/资金承接,收盘5.08 MA20上方 量比0.99,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收5.08,板块退潮补跌/资金承接不足/持续阴跌,1
2026-02-27,2026-03-02,normal,lu,002182.SZ,宝武镁业,小金属,73.25,"{'theme': 0.2, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 小金属方向 1板 封单比16.8% 涨停时间09:42 题材内涨停2家 成交6.7亿,小金属+人形机器人+商业航天+央企,1连板 换手承接量比1.00,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收21.79,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-02-27,2026-03-02,normal,lu,600744.SH,华银电力,电力,72.5,"{'theme': 0.2, 'ladder': 0.9, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 电力方向 2板 封单比10.6% 涨停时间09:31 题材内涨停2家 成交17.6亿,电力+年报预增+央企,2连板 换手承接量比1.81,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收7.94,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-02-27,2026-03-02,normal,nlu,002195.SZ,岩山科技,IT服务,91.875,"{'sector': 0.7949999999999999, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[IT服务](当日涨幅分位89%, 板块涨停3家) 距60日高点16.1% 20日涨幅11.8%",板块[IT服务]轮动延续/资金承接,收盘11.07 MA20上方 量比1.06,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收11.07,板块退潮补跌/资金承接不足/持续阴跌,1
2026-02-27,2026-03-02,normal,nlu,002539.SZ,云图控股,农化制品,90.0609375,"{'sector': 0.8584375, 'trend': 1.0, 'pos': 0.8, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[农化制品](当日涨幅分位75%, 板块涨停3家) 距60日高点7.6% 20日涨幅16.1%",板块[农化制品]轮动延续/资金承接,收盘15.70 MA20上方 量比0.95,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收15.70,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-02,2026-03-03,defensive,lu,600227.SH,赤天化,农化制品,75.25,"{'theme': 0.4, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 甲醇方向 1板 封单比15.4% 涨停时间09:47 题材内涨停3家 成交4.7亿,甲醇+化工+煤炭+化肥,1连板 换手承接量比1.04,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收3.17,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-02,2026-03-03,defensive,lu,600871.SH,石化油服,油气开采及服务,69.25,"{'theme': 0.2, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 0.6}",涨停组: 油服工程方向 1板 封单比30.5% 涨停时间09:25 题材内涨停2家 成交8.4亿,油服工程+海外大单+CCUS+央企,1连板 换手承接量比0.62,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收3.53,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-02,2026-03-03,defensive,nlu,300065.SZ,海兰信,军工装备,95.015625,"{'sector': 0.920625, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[军工装备](当日涨幅分位92%, 板块涨停3家) 距60日高点10.8% 20日涨幅18.2%",板块[军工装备]轮动延续/资金承接,收盘28.65 MA20上方 量比1.05,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收28.65,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-03,2026-03-04,defensive,lu,600681.SH,百川能源,燃气,93.25,"{'theme': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 天然气方向 1板 封单比16.3% 涨停时间09:38 题材内涨停18家 成交4.2亿,天然气+具身智能布局+高股息,1连板 换手承接量比1.94,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收4.76,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-03,2026-03-04,defensive,lu,000968.SZ,蓝焰控股,油气开采及服务,92.5,"{'theme': 1.0, 'ladder': 0.9, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 天然气方向 2板 封单比8.7% 涨停时间09:30 题材内涨停18家 成交9.2亿,天然气+煤层气+山西国资,2连板 换手承接量比1.47,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收10.41,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-03,2026-03-04,defensive,nlu,000582.SZ,北部湾港,港口航运,93.13125,"{'sector': 0.98125, 'trend': 1.0, 'pos': 0.8, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[港口航运](当日涨幅分位98%, 板块涨停8家) 距60日高点5.7% 20日涨幅12.7%",板块[港口航运]轮动延续/资金承接,收盘10.92 MA20上方 量比1.18,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收10.92,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-04,2026-03-05,defensive,lu,002339.SZ,积成电子,电网设备,74.25,"{'theme': 0.4, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 0.6}",涨停组: 电网设备方向 1板 封单比29.8% 涨停时间09:36 题材内涨停3家 成交3.5亿,电网设备+中标+特高压,1连板 换手承接量比0.77,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收11.54,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-04,2026-03-05,defensive,lu,603530.SH,神马电力,电网设备,69.25,"{'theme': 0.4, 'ladder': 0.55, 'seal': 0.7, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 特高压方向 1板 封单比11.2% 涨停时间09:57 题材内涨停3家 成交10.2亿,特高压+越南建厂+电网设备,1连板 换手承接量比1.12,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收67.21,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-04,2026-03-05,defensive,nlu,600452.SH,涪陵电力,电力,95.0453125,"{'sector': 0.9378124999999999, 'trend': 1.0, 'pos': 0.8, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电力](当日涨幅分位90%, 板块涨停4家) 距60日高点6.8% 20日涨幅14.6%",板块[电力]轮动延续/资金承接,收盘13.53 MA20上方 量比1.02,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收13.53,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-05,2026-03-06,normal,lu,300162.SZ,雷曼光电,光学光电子,83.25,"{'theme': 0.6, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: Micro LED方向 1板 封单比22.5% 涨停时间09:34 题材内涨停4家 成交4.6亿,Micro LED+商业航天+北美市场,1连板 换手承接量比2.18,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收9.48,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-05,2026-03-06,normal,lu,002339.SZ,积成电子,电网设备,81.5,"{'theme': 0.8, 'ladder': 0.9, 'seal': 0.4, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 电网设备方向 2板 封单比5.3% 涨停时间09:32 题材内涨停5家 成交15.0亿,电网设备+中标+特高压,2连板 换手承接量比2.14,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收12.69,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-05,2026-03-06,normal,nlu,300442.SZ,润泽科技,通信服务,93.6640625,"{'sector': 0.7465625, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[通信服务](当日涨幅分位95%, 板块涨停2家) 距60日高点10.9% 20日涨幅25.6%",板块[通信服务]轮动延续/资金承接,收盘94.41 MA20上方 量比0.85,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收94.41,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-05,2026-03-06,normal,nlu,301291.SZ,明阳电气,电网设备,92.975,"{'sector': 0.9749999999999999, 'trend': 1.0, 'pos': 0.8, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电网设备](当日涨幅分位98%, 板块涨停8家) 距60日高点5.3% 20日涨幅24.1%",板块[电网设备]轮动延续/资金承接,收盘57.88 MA20上方 量比1.06,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收57.88,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-06,2026-03-09,normal,lu,600590.SH,泰豪科技,其他电源设备,84.5,"{'theme': 0.6, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 0.6}",涨停组: 氢能源方向 2板 封单比49.1% 涨停时间09:30 题材内涨停4家 成交5.0亿,氢能源+军工电源+扭亏为盈,2连板 换手承接量比0.44,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收16.18,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-06,2026-03-09,normal,lu,002015.SZ,协鑫能科,电力,84.25,"{'theme': 0.8, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 0.6}",涨停组: 算电协同方向 1板 封单比20.0% 涨停时间09:40 题材内涨停5家 成交15.1亿,算电协同+虚拟电厂+分布式光伏,1连板 换手承接量比0.69,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收15.62,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-06,2026-03-09,normal,nlu,000510.SZ,新金路,化学原料,99.0703125,"{'sector': 0.9628125, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[化学原料](当日涨幅分位96%, 板块涨停5家) 距60日高点14.2% 20日涨幅21.3%",板块[化学原料]轮动延续/资金承接,收盘20.17 MA20上方 量比0.86,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收20.17,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-06,2026-03-09,normal,nlu,603861.SH,白云电器,电网设备,90.1703125,"{'sector': 0.8628125, 'trend': 1.0, 'pos': 0.8, 'mom': 0.7, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电网设备](当日涨幅分位74%, 板块涨停6家) 距60日高点9.4% 20日涨幅35.7%",板块[电网设备]轮动延续/资金承接,收盘20.36 MA20上方 量比0.97,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收20.36,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-09,2026-03-10,defensive,lu,002575.SZ,群兴玩具,综合,82.25,"{'theme': 0.8, 'ladder': 0.55, 'seal': 1.0, 'time': 0.7, 'liq': 1.0, 'struct': 1.0}",涨停组: 算力租赁方向 1板 封单比25.0% 涨停时间11:06 题材内涨停5家 成交7.6亿,算力租赁+腾讯合作+酒类销售,1连板 换手承接量比1.74,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收8.02,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-09,2026-03-10,defensive,lu,002730.SZ,电光科技,专用设备,82.25,"{'theme': 0.8, 'ladder': 0.55, 'seal': 1.0, 'time': 0.7, 'liq': 1.0, 'struct': 1.0}",涨停组: 算力租赁方向 1板 封单比20.2% 涨停时间10:56 题材内涨停5家 成交5.5亿,算力租赁+智能矿山+矿用防爆电器,1连板 换手承接量比1.45,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收19.17,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-09,2026-03-10,defensive,nlu,603861.SH,白云电器,电网设备,96.0296875,"{'sector': 0.9771875, 'trend': 1.0, 'pos': 0.8, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电网设备](当日涨幅分位96%, 板块涨停7家) 距60日高点9.6% 20日涨幅23.0%",板块[电网设备]轮动延续/资金承接,收盘20.31 MA20上方 量比0.85,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收20.31,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-10,2026-03-11,normal,lu,603017.SH,中衡设计,建筑装饰,79.25,"{'theme': 0.6, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 0.6, 'struct': 1.0}",涨停组: 商业航天方向 1板 封单比37.2% 涨停时间09:44 题材内涨停4家 成交1.8亿,商业航天+低空经济+工程设计,1连板 换手承接量比1.25,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收13.48,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-10,2026-03-11,normal,lu,002025.SZ,航天电器,军工电子,77.25,"{'theme': 0.6, 'ladder': 0.55, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 商业航天方向 1板 封单比8.5% 涨停时间09:32 题材内涨停4家 成交15.6亿,商业航天+军工电子+光模块+央企,1连板 换手承接量比1.70,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收56.03,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-10,2026-03-11,normal,nlu,688027.SH,国盾量子,通信设备,95.8046875,"{'sector': 0.9521875, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[通信设备](当日涨幅分位98%, 板块涨停7家) 距60日高点10.2% 20日涨幅11.1%",板块[通信设备]轮动延续/资金承接,收盘682.96 MA20上方 量比0.68,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收682.96,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-10,2026-03-11,normal,nlu,601611.SH,中国核建,建筑装饰,90.953125,"{'sector': 0.758125, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[建筑装饰](当日涨幅分位62%, 板块涨停3家) 距60日高点13.4% 20日涨幅13.5%",板块[建筑装饰]轮动延续/资金承接,收盘17.32 MA20上方 量比0.95,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收17.32,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-11,2026-03-12,defensive,lu,601868.SH,中国能建,建筑装饰,67.25,"{'theme': 0.2, 'ladder': 0.55, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 算电协同方向 1板 封单比12.1% 涨停时间09:42 题材内涨停2家 成交62.9亿,算电协同+氢能+央企,1连板 换手承接量比0.83,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收3.45,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-11,2026-03-12,defensive,lu,603757.SH,大元泵业,通用设备,67.25,"{'theme': 0.2, 'ladder': 0.55, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 液冷服务器方向 1板 封单比8.6% 涨停时间09:34 题材内涨停2家 成交6.8亿,液冷服务器+屏蔽泵+维谛技术,1连板 换手承接量比1.49,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收47.43,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-11,2026-03-12,defensive,nlu,002491.SZ,通鼎互联,通信设备,95.8515625,"{'sector': 0.8340624999999999, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[通信设备](当日涨幅分位74%, 板块涨停3家) 距60日高点12.5% 20日涨幅24.8%",板块[通信设备]轮动延续/资金承接,收盘11.54 MA20上方 量比1.07,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收11.54,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-12,2026-03-13,defensive,lu,000537.SZ,绿发电力,电力,85.0,"{'theme': 0.4, 'ladder': 1.0, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 算电协同方向 3板 封单比30.7% 涨停时间09:31 题材内涨停3家 成交9.1亿,算电协同+储能+绿电交易+央企,3连板 换手承接量比1.20,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收12.51,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-12,2026-03-13,defensive,lu,605305.SH,中际联合,工程机械,59.25,"{'theme': 0.2, 'ladder': 0.55, 'seal': 1.0, 'time': 0.3, 'liq': 1.0, 'struct': 1.0}",涨停组: 风电设备方向 1板 封单比15.4% 涨停时间14:09 题材内涨停2家 成交7.3亿,风电设备+储能消防,1连板 换手承接量比2.56,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收42.58,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-12,2026-03-13,defensive,nlu,000949.SZ,新乡化纤,化学纤维,92.99062500000001,"{'sector': 0.9756250000000001, 'trend': 1.0, 'pos': 0.8, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[化学纤维](当日涨幅分位97%, 板块涨停4家) 距60日高点5.8% 20日涨幅10.0%",板块[化学纤维]轮动延续/资金承接,收盘7.45 MA20上方 量比1.06,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收7.45,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-13,2026-03-16,defensive,lu,603803.SH,瑞斯康达,通信设备,64.25,"{'theme': 0.2, 'ladder': 0.55, 'seal': 0.7, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: CPO方向 1板 封单比9.1% 涨停时间09:53 题材内涨停2家 成交10.2亿,CPO+智算中心+高速光模块,1连板 换手承接量比1.44,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收13.75,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-13,2026-03-16,defensive,lu,002438.SZ,江苏神通,通用设备,59.25,"{'theme': 0.2, 'ladder': 0.55, 'seal': 1.0, 'time': 0.3, 'liq': 1.0, 'struct': 1.0}",涨停组: 可控核聚变方向 1板 封单比18.4% 涨停时间13:35 题材内涨停2家 成交5.8亿,可控核聚变+氢能源+商业航天,1连板 换手承接量比1.96,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收19.26,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-13,2026-03-16,defensive,nlu,600623.SH,华谊集团,化学原料,90.146875,"{'sector': 0.861875, 'trend': 1.0, 'pos': 0.8, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[化学原料](当日涨幅分位79%, 板块涨停3家) 距60日高点5.3% 20日涨幅24.4%",板块[化学原料]轮动延续/资金承接,收盘11.46 MA20上方 量比0.67,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收11.46,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-16,2026-03-17,defensive,lu,600667.SH,太极实业,建筑装饰,55.25,"{'theme': 0.2, 'ladder': 0.55, 'seal': 0.4, 'time': 0.7, 'liq': 1.0, 'struct': 1.0}",涨停组: 存储芯片方向 1板 封单比7.7% 涨停时间11:24 题材内涨停2家 成交23.9亿,存储芯片+先进封装+SK海力士+国企,1连板 换手承接量比1.28,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收11.26,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-03-16,2026-03-17,defensive,nlu,301606.SZ,绿联科技,消费电子,92.9609375,"{'sector': 0.7184375000000001, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[消费电子](当日涨幅分位79%, 板块涨停2家) 距60日高点18.9% 20日涨幅18.8%",板块[消费电子]轮动延续/资金承接,收盘74.84 MA20上方 量比0.59,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收74.84,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-17,2026-03-18,freeze,nlu,601778.SH,晶科科技,电力,92.8671875,"{'sector': 0.8346875, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电力](当日涨幅分位79%, 板块涨停4家) 距60日高点16.0% 20日涨幅15.5%",板块[电力]轮动延续/资金承接,收盘5.32 MA20上方 量比0.67,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收5.32,板块退潮补跌/资金承接不足/持续阴跌,1
2026-03-18,2026-03-19,normal,lu,600666.SH,奥瑞德,IT服务,77.25,"{'theme': 0.6, 'ladder': 0.55, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 算力租赁方向 1板 封单比11.6% 涨停时间09:33 题材内涨停4家 成交10.6亿,算力租赁+年报预增+蓝宝石,1连板 换手承接量比1.01,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收4.44,高位情绪兑现/次日低开大幅回撤/炸板断板,1
